chunk_id,document_id,chunk_index,relative_path,file_name,extension,area,project_name,major_folder,start_char,end_char,text_length
doc_a02be78e1b4315df_chunk_0006,doc_a02be78e1b4315df,6,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,5808,6368,552
doc_b17db521c40e0cb9_chunk_0000,doc_b17db521c40e0cb9,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,195,195
doc_a92b3ee09d7cacc0_chunk_0000,doc_a92b3ee09d7cacc0,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,1176,1174
doc_a92b3ee09d7cacc0_chunk_0001,doc_a92b3ee09d7cacc0,1,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,976,2115,1137
doc_a92b3ee09d7cacc0_chunk_0002,doc_a92b3ee09d7cacc0,2,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,1915,3112,1187
doc_a92b3ee09d7cacc0_chunk_0003,doc_a92b3ee09d7cacc0,3,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,2912,3973,1060
doc_d7ed0f9605e4c4d0_chunk_0000,doc_d7ed0f9605e4c4d0,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,860,860
doc_50640f919a8a5d95_chunk_0000,doc_50640f919a8a5d95,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,1166,1166
doc_50640f919a8a5d95_chunk_0001,doc_50640f919a8a5d95,1,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,966,2153,1187
doc_50640f919a8a5d95_chunk_0002,doc_50640f919a8a5d95,2,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,1953,3118,1165
doc_50640f919a8a5d95_chunk_0003,doc_50640f919a8a5d95,3,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,2918,3454,521
doc_c79f81515adf28ee_chunk_0000,doc_c79f81515adf28ee,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,1183,1183
doc_c79f81515adf28ee_chunk_0001,doc_c79f81515adf28ee,1,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,983,2164,1181
doc_c79f81515adf28ee_chunk_0002,doc_c79f81515adf28ee,2,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,1964,3149,1183
doc_c79f81515adf28ee_chunk_0003,doc_c79f81515adf28ee,3,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,2949,4117,1168
doc_c79f81515adf28ee_chunk_0004,doc_c79f81515adf28ee,4,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,3917,5106,1189
doc_c79f81515adf28ee_chunk_0005,doc_c79f81515adf28ee,5,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,4906,5495,589
doc_e46d76b77e4fd3ca_chunk_0000,doc_e46d76b77e4fd3ca,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,372,372
doc_1e2db3541c1a0fc7_chunk_0000,doc_1e2db3541c1a0fc7,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,1171,1171
doc_1e2db3541c1a0fc7_chunk_0001,doc_1e2db3541c1a0fc7,1,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,971,2110,1139
doc_1e2db3541c1a0fc7_chunk_0002,doc_1e2db3541c1a0fc7,2,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,1910,3073,1163
doc_1e2db3541c1a0fc7_chunk_0003,doc_1e2db3541c1a0fc7,3,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,2873,3941,1068
doc_e5b03481bf52b406_chunk_0000,doc_e5b03481bf52b406,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,1179,1179
doc_e5b03481bf52b406_chunk_0001,doc_e5b03481bf52b406,1,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,979,1229,250
doc_526f2b9516c9e693_chunk_0000,doc_526f2b9516c9e693,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1198,1198
doc_526f2b9516c9e693_chunk_0001,doc_526f2b9516c9e693,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,998,2158,1160
doc_f90e331bf1399a0f_chunk_0000,doc_f90e331bf1399a0f,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1197,1197
doc_f90e331bf1399a0f_chunk_0001,doc_f90e331bf1399a0f,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,997,2196,1199
doc_f90e331bf1399a0f_chunk_0002,doc_f90e331bf1399a0f,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1996,3164,1168
doc_f90e331bf1399a0f_chunk_0003,doc_f90e331bf1399a0f,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2964,4154,1190
doc_f90e331bf1399a0f_chunk_0004,doc_f90e331bf1399a0f,4,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,3954,5143,1189
doc_f90e331bf1399a0f_chunk_0005,doc_f90e331bf1399a0f,5,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,4943,6124,1181
doc_f90e331bf1399a0f_chunk_0006,doc_f90e331bf1399a0f,6,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,5924,7090,1166
doc_f90e331bf1399a0f_chunk_0007,doc_f90e331bf1399a0f,7,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,6890,8052,1162
doc_f90e331bf1399a0f_chunk_0008,doc_f90e331bf1399a0f,8,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,7852,9032,1167
doc_f90e331bf1399a0f_chunk_0009,doc_f90e331bf1399a0f,9,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,8832,9953,1121
doc_f90e331bf1399a0f_chunk_0010,doc_f90e331bf1399a0f,10,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,9753,10918,1165
doc_f90e331bf1399a0f_chunk_0011,doc_f90e331bf1399a0f,11,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,10718,11913,1195
doc_f90e331bf1399a0f_chunk_0012,doc_f90e331bf1399a0f,12,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,11713,12880,1167
doc_f90e331bf1399a0f_chunk_0013,doc_f90e331bf1399a0f,13,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,12680,13844,1164
doc_f90e331bf1399a0f_chunk_0014,doc_f90e331bf1399a0f,14,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,13644,14830,1170
doc_f90e331bf1399a0f_chunk_0015,doc_f90e331bf1399a0f,15,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,14630,15816,1186
doc_f90e331bf1399a0f_chunk_0016,doc_f90e331bf1399a0f,16,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,15616,16782,1166
doc_f90e331bf1399a0f_chunk_0017,doc_f90e331bf1399a0f,17,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,16582,17779,1195
doc_f90e331bf1399a0f_chunk_0018,doc_f90e331bf1399a0f,18,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,17579,18769,1181
doc_f90e331bf1399a0f_chunk_0019,doc_f90e331bf1399a0f,19,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,18569,19764,1195
doc_f90e331bf1399a0f_chunk_0020,doc_f90e331bf1399a0f,20,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,19564,20756,1192
doc_f90e331bf1399a0f_chunk_0021,doc_f90e331bf1399a0f,21,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,20556,21727,1171
doc_f90e331bf1399a0f_chunk_0022,doc_f90e331bf1399a0f,22,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,21527,22660,1133
doc_f90e331bf1399a0f_chunk_0023,doc_f90e331bf1399a0f,23,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,22460,23659,1199
doc_f90e331bf1399a0f_chunk_0024,doc_f90e331bf1399a0f,24,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,23459,24632,1166
doc_f90e331bf1399a0f_chunk_0025,doc_f90e331bf1399a0f,25,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,24432,25621,1189
doc_f90e331bf1399a0f_chunk_0026,doc_f90e331bf1399a0f,26,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,25421,26577,1156
doc_f90e331bf1399a0f_chunk_0027,doc_f90e331bf1399a0f,27,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,26377,27509,1132
doc_f90e331bf1399a0f_chunk_0028,doc_f90e331bf1399a0f,28,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,27309,28483,1174
doc_f90e331bf1399a0f_chunk_0029,doc_f90e331bf1399a0f,29,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,28283,29434,1151
doc_f90e331bf1399a0f_chunk_0030,doc_f90e331bf1399a0f,30,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,29234,29531,297
doc_73a73b50bb51ec19_chunk_0000,doc_73a73b50bb51ec19,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,189,189
doc_61d9a6f9c6c8645b_chunk_0000,doc_61d9a6f9c6c8645b,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1170,1168
doc_61d9a6f9c6c8645b_chunk_0001,doc_61d9a6f9c6c8645b,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,970,2109,1137
doc_61d9a6f9c6c8645b_chunk_0002,doc_61d9a6f9c6c8645b,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1909,3106,1187
doc_61d9a6f9c6c8645b_chunk_0003,doc_61d9a6f9c6c8645b,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2906,3967,1060
doc_44caa7c083f975dd_chunk_0000,doc_44caa7c083f975dd,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,854,854
doc_3be8232a867332aa_chunk_0000,doc_3be8232a867332aa,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1174,1174
doc_3be8232a867332aa_chunk_0001,doc_3be8232a867332aa,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,974,2115,1141
doc_3be8232a867332aa_chunk_0002,doc_3be8232a867332aa,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1915,3079,1164
doc_3be8232a867332aa_chunk_0003,doc_3be8232a867332aa,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2879,4031,1152
doc_3be8232a867332aa_chunk_0004,doc_3be8232a867332aa,4,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,3831,5028,1197
doc_3be8232a867332aa_chunk_0005,doc_3be8232a867332aa,5,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,4828,5174,340
doc_ab1cf8f76179470e_chunk_0000,doc_ab1cf8f76179470e,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1180,1180
doc_ab1cf8f76179470e_chunk_0001,doc_ab1cf8f76179470e,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,980,2168,1188
doc_ab1cf8f76179470e_chunk_0002,doc_ab1cf8f76179470e,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1968,3160,1192
doc_ab1cf8f76179470e_chunk_0003,doc_ab1cf8f76179470e,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2960,4158,1198
doc_ab1cf8f76179470e_chunk_0004,doc_ab1cf8f76179470e,4,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,3958,5126,1168
doc_ab1cf8f76179470e_chunk_0005,doc_ab1cf8f76179470e,5,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,4926,6088,1159
doc_ab1cf8f76179470e_chunk_0006,doc_ab1cf8f76179470e,6,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,5888,7066,1178
doc_ab1cf8f76179470e_chunk_0007,doc_ab1cf8f76179470e,7,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,6866,8035,1169
doc_ab1cf8f76179470e_chunk_0008,doc_ab1cf8f76179470e,8,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,7835,8997,1162
doc_ab1cf8f76179470e_chunk_0009,doc_ab1cf8f76179470e,9,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,8797,9973,1176
doc_ab1cf8f76179470e_chunk_0010,doc_ab1cf8f76179470e,10,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,9773,10968,1195
doc_ab1cf8f76179470e_chunk_0011,doc_ab1cf8f76179470e,11,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,10768,11882,1114
doc_ab1cf8f76179470e_chunk_0012,doc_ab1cf8f76179470e,12,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,11682,12845,1156
doc_ab1cf8f76179470e_chunk_0013,doc_ab1cf8f76179470e,13,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,12645,12981,323
doc_5ff338e75a702e35_chunk_0000,doc_5ff338e75a702e35,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,366,366
doc_1ea2a54683bef8f1_chunk_0000,doc_1ea2a54683bef8f1,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1193,1193
doc_1ea2a54683bef8f1_chunk_0001,doc_1ea2a54683bef8f1,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,993,2170,1177
doc_1ea2a54683bef8f1_chunk_0002,doc_1ea2a54683bef8f1,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1970,3161,1191
doc_1ea2a54683bef8f1_chunk_0003,doc_1ea2a54683bef8f1,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2961,4155,1190
doc_1ea2a54683bef8f1_chunk_0004,doc_1ea2a54683bef8f1,4,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,3955,5091,1136
doc_9d2929f817eac1f6_chunk_0000,doc_9d2929f817eac1f6,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1177,1177
doc_9d2929f817eac1f6_chunk_0001,doc_9d2929f817eac1f6,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,977,2174,1197
doc_9d2929f817eac1f6_chunk_0002,doc_9d2929f817eac1f6,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1974,3158,1184
doc_9d2929f817eac1f6_chunk_0003,doc_9d2929f817eac1f6,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2958,4088,1130
doc_2b4c1246ed78e8bb_chunk_0000,doc_2b4c1246ed78e8bb,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,1150,1150
doc_2b4c1246ed78e8bb_chunk_0001,doc_2b4c1246ed78e8bb,1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,950,2126,1174
doc_2b4c1246ed78e8bb_chunk_0002,doc_2b4c1246ed78e8bb,2,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,1926,2164,238
doc_fc494cad6b99891d_chunk_0000,doc_fc494cad6b99891d,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,1183,1183
doc_fc494cad6b99891d_chunk_0001,doc_fc494cad6b99891d,1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,983,2150,1167
doc_fc494cad6b99891d_chunk_0002,doc_fc494cad6b99891d,2,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,1950,3079,1129
doc_fc494cad6b99891d_chunk_0003,doc_fc494cad6b99891d,3,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,2879,4051,1169
doc_fc494cad6b99891d_chunk_0004,doc_fc494cad6b99891d,4,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,3851,4966,1115
doc_fc494cad6b99891d_chunk_0005,doc_fc494cad6b99891d,5,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,4766,5964,1198
doc_fc494cad6b99891d_chunk_0006,doc_fc494cad6b99891d,6,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,5764,6916,1152
doc_fc494cad6b99891d_chunk_0007,doc_fc494cad6b99891d,7,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,6716,7887,1161
doc_fc494cad6b99891d_chunk_0008,doc_fc494cad6b99891d,8,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,7687,8871,1184
