document_id,relative_path,file_name,extension,area,project_name,major_folder,source_path,size_bytes,extraction_method,encoding,row_count,column_count,text_length,line_count,text_hash_sha1,text_preview,extra_json
doc_526f2b9516c9e693,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/bootstrap_env.py,2017,python_raw_text,utf-8-sig,,,2158,68,cda21d20473a2c4aa04429d728987c889f062d01,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/bootstrap_env.py # file_name: bootstrap_env.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import argparse import shutil import subprocess import sys from pathlib import Path   def _venv_python(venv_dir: Path) -> Path:     if sys.platform.startswith(""win""):         return venv_dir / ""Scripts"" / ""python.exe""     return venv_dir / ""bin"" / ""python""   d","{""function_count"": 4, ""class_count"": 0, ""import_count"": 6}"
doc_f90e331bf1399a0f,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py,29966,python_raw_text,utf-8-sig,,,29531,636,c6831d03161bf0e9456a2eb9044d14489d63eccb,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/scripts/run_train.py # file_name: run_train.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import sys from pathlib import Path  import numpy as np import pandas as pd from sklearn.metrics import f1_score   def _metric_value(task_type: str, metrics: dict) -> float:     if task_type == ""regression"":         return float(metrics.get(""rmse"", float(""inf"")))     ","{""function_count"": 8, ""class_count"": 0, ""import_count"": 14}"
doc_73a73b50bb51ec19,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/__init__.py,0,python_raw_text,utf-8-sig,,,190,7,201f9041b28f66b5bb6ed5f8f23f23eb3c3a989e,# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/__init__.py # file_name: __init__.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 ,"{""function_count"": 0, ""class_count"": 0, ""import_count"": 0}"
doc_61d9a6f9c6c8645b,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py,3933,python_raw_text,utf-8-sig,,,3967,131,d96fada6fa9adf72b117d8fec7a35c6d1247680d,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/common.py # file_name: common.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import json from pathlib import Path from typing import Any  import pandas as pd  ENCODINGS = (""utf-8-sig"", ""utf-8"", ""cp932"", ""shift_jis"", ""euc_jp"") TARGET_HINTS = (""target"", ""label"", ""y"", ""sales"", ""demand"", ""count"", ""revenue"", ""profit"", ""売上"", ""販売"", ""需要"", ""個数"") DATE_HINTS = (""d","{""function_count"": 12, ""class_count"": 0, ""import_count"": 5}"
doc_44caa7c083f975dd,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/eda.py,695,python_raw_text,utf-8-sig,,,854,26,353e3bd2db4782679dbaff48f95c3cb34e16c61b,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/eda.py # file_name: eda.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  from typing import Any  import pandas as pd   def summarize_dataframe(df: pd.DataFrame, target_col: str) -> dict[str, Any]:     # REGION: EDA_SUMMARY_RULES START     summary: dict[str, Any] = {         ""row_count"": int(df.shape[0]),         ""column_count"": int(df.shape[1]),         ""","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_3be8232a867332aa,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py,5116,python_raw_text,utf-8-sig,,,5174,137,70e93829a09a01569019c0a01dd95844360ff7bf,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/evaluate.py # file_name: evaluate.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import math from typing import Any  import numpy as np import pandas as pd from sklearn.metrics import (     accuracy_score,     brier_score_loss,     f1_score,     mean_absolute_error,     mean_squared_error,     r2_score,     roc_auc_score, )   def build_metrics_base(    ","{""function_count"": 2, ""class_count"": 0, ""import_count"": 6}"
doc_ab1cf8f76179470e,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py,13135,python_raw_text,utf-8-sig,,,12981,343,f4e33de0091e346e395dd45e01a21c389885f964,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/features.py # file_name: features.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import numpy as np import pandas as pd from sklearn.compose import ColumnTransformer from sklearn.impute import SimpleImputer from sklearn.pipeline import Pipeline from sklearn.preprocessing import OneHotEncoder  MAX_CATEGORICAL_UNIQUE = 100 IDENTIFIER_EXACT_NAMES = {'id', ","{""function_count"": 11, ""class_count"": 0, ""import_count"": 7}"
doc_5ff338e75a702e35,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/infer.py,191,python_raw_text,utf-8-sig,,,366,14,6a173e8aaf4d91565334ce24e6723e55127b1c98,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/infer.py # file_name: infer.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.base import BaseEstimator   def run_inference(model: BaseEstimator, X: pd.DataFrame):     return model.predict(X)","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_1ea2a54683bef8f1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py,5027,python_raw_text,utf-8-sig,,,5091,131,78c4fb51e924109c16a39f6cbd3ae75f549c49e0,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/modeling.py # file_name: modeling.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.ensemble import (     ExtraTreesClassifier,     ExtraTreesRegressor,     GradientBoostingClassifier,     GradientBoostingRegressor,     HistGradientBoostingClassifier,     HistGradientBoostingRegressor,     RandomForestClassifier,     Random","{""function_count"": 1, ""class_count"": 0, ""import_count"": 7}"
doc_9d2929f817eac1f6,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社東都人材プラットフォーム,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py,4002,python_raw_text,utf-8-sig,,,4088,113,4831cb46a3525151b1c2480a79fcee3638d1c376,"# source_path: プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/src/preprocess.py # file_name: preprocess.py # extension: .py # area: プロジェクト # project_name: 株式会社東都人材プラットフォーム # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.model_selection import train_test_split   def split_feature_target(df: pd.DataFrame, target_col: str) -> tuple[pd.DataFrame, pd.Series]:     if target_col not in df.columns:         raise KeyError(f""target column not found: {target_col}""","{""function_count"": 3, ""class_count"": 0, ""import_count"": 3}"
doc_2b4c1246ed78e8bb,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,2017,python_raw_text,utf-8-sig,,,2164,68,404d0ede86d76d41c4eb4a6dca4204d12f3cb8e1,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py # file_name: bootstrap_env.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import argparse import shutil import subprocess import sys from pathlib import Path   def _venv_python(venv_dir: Path) -> Path:     if sys.platform.startswith(""win""):         return venv_dir / ""Scripts"" / ""python.exe""     return venv_dir / ""bin"" / ""pytho","{""function_count"": 4, ""class_count"": 0, ""import_count"": 6}"
doc_fc494cad6b99891d,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,29966,python_raw_text,utf-8-sig,,,29537,636,3612b999db4784ca5671989bc4abf139b47111dc,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py # file_name: run_train.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import sys from pathlib import Path  import numpy as np import pandas as pd from sklearn.metrics import f1_score   def _metric_value(task_type: str, metrics: dict) -> float:     if task_type == ""regression"":         return float(metrics.get(""rmse"", float(""inf""))","{""function_count"": 8, ""class_count"": 0, ""import_count"": 14}"
doc_d7843cfda4331e6a,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/__init__.py,0,python_raw_text,utf-8-sig,,,196,7,5eea958e8bc3afc68f5fb55973c5f8a66605728c,# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/__init__.py # file_name: __init__.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 ,"{""function_count"": 0, ""class_count"": 0, ""import_count"": 0}"
doc_8eeb604150f5af45,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/common.py,3933,python_raw_text,utf-8-sig,,,3973,131,c9dac0f900a29a5af44f742e6b4dd0c08ba84a88,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/common.py # file_name: common.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import json from pathlib import Path from typing import Any  import pandas as pd  ENCODINGS = (""utf-8-sig"", ""utf-8"", ""cp932"", ""shift_jis"", ""euc_jp"") TARGET_HINTS = (""target"", ""label"", ""y"", ""sales"", ""demand"", ""count"", ""revenue"", ""profit"", ""売上"", ""販売"", ""需要"", ""個数"") DATE_HINTS","{""function_count"": 12, ""class_count"": 0, ""import_count"": 5}"
doc_cc15b493d8251ff9,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/eda.py,695,python_raw_text,utf-8-sig,,,860,26,6e4d05abcb0791c130c14d54ae7ee4affa92c54f,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/eda.py # file_name: eda.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  from typing import Any  import pandas as pd   def summarize_dataframe(df: pd.DataFrame, target_col: str) -> dict[str, Any]:     # REGION: EDA_SUMMARY_RULES START     summary: dict[str, Any] = {         ""row_count"": int(df.shape[0]),         ""column_count"": int(df.shape[1]),    ","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_88188138ccc291b4,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/evaluate.py,5116,python_raw_text,utf-8-sig,,,5180,137,d361f6de9a7bb7532624bac29db1276ad3061128,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/evaluate.py # file_name: evaluate.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import math from typing import Any  import numpy as np import pandas as pd from sklearn.metrics import (     accuracy_score,     brier_score_loss,     f1_score,     mean_absolute_error,     mean_squared_error,     r2_score,     roc_auc_score, )   def build_metrics_bas","{""function_count"": 2, ""class_count"": 0, ""import_count"": 6}"
doc_0f57c5fbd2e6af70,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/features.py,13135,python_raw_text,utf-8-sig,,,12987,343,45a1651a572e3b5a86772babada698364d01293a,# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/features.py # file_name: features.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import numpy as np import pandas as pd from sklearn.compose import ColumnTransformer from sklearn.impute import SimpleImputer from sklearn.pipeline import Pipeline from sklearn.preprocessing import OneHotEncoder  MAX_CATEGORICAL_UNIQUE = 100 IDENTIFIER_EXACT_NAMES = {,"{""function_count"": 11, ""class_count"": 0, ""import_count"": 7}"
doc_1e1dd7f63af89dc1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/infer.py,191,python_raw_text,utf-8-sig,,,372,14,f2554d974150f2588da356cd8822259951112c35,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/infer.py # file_name: infer.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.base import BaseEstimator   def run_inference(model: BaseEstimator, X: pd.DataFrame):     return model.predict(X)","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_d767f6662cee7116,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/modeling.py,5027,python_raw_text,utf-8-sig,,,5097,131,5cb48384a755c6769f75385bd70e9cbc90e962c4,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/modeling.py # file_name: modeling.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.ensemble import (     ExtraTreesClassifier,     ExtraTreesRegressor,     GradientBoostingClassifier,     GradientBoostingRegressor,     HistGradientBoostingClassifier,     HistGradientBoostingRegressor,     RandomForestClassifier,     ","{""function_count"": 1, ""class_count"": 0, ""import_count"": 7}"
doc_8bb4390c93da7553,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/preprocess.py,4002,python_raw_text,utf-8-sig,,,4094,113,f39f07b6058e2ced1ff56e22c9a6cfc8ecb73813,"# source_path: プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/preprocess.py # file_name: preprocess.py # extension: .py # area: プロジェクト # project_name: 株式会社青嶺不動産アセットマネジメント # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.model_selection import train_test_split   def split_feature_target(df: pd.DataFrame, target_col: str) -> tuple[pd.DataFrame, pd.Series]:     if target_col not in df.columns:         raise KeyError(f""target column not found: {target","{""function_count"": 3, ""class_count"": 0, ""import_count"": 3}"
doc_869528c011366966,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/bootstrap_env.py,2017,python_raw_text,utf-8-sig,,,2156,68,4f5dee0e606bc8d02f9afeee22ca0ff63899903d,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/bootstrap_env.py # file_name: bootstrap_env.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import argparse import shutil import subprocess import sys from pathlib import Path   def _venv_python(venv_dir: Path) -> Path:     if sys.platform.startswith(""win""):         return venv_dir / ""Scripts"" / ""python.exe""     return venv_dir / ""bin"" / ""python""   def","{""function_count"": 4, ""class_count"": 0, ""import_count"": 6}"
doc_81b5cef8ad5b6965,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/run_train.py,15534,python_raw_text,utf-8-sig,,,15388,345,da1b03ae82d6c160dbcc609280a398ce83d8c813,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/run_train.py # file_name: run_train.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import sys from pathlib import Path  import numpy as np import pandas as pd   def _metric_value(task_type: str, metrics: dict) -> float:     if task_type == ""regression"":         return float(metrics.get(""rmse"", float(""inf"")))     primary = metrics.get(""f1_macro"")     i","{""function_count"": 3, ""class_count"": 0, ""import_count"": 12}"
doc_3b32bd2f7b2735e9,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/__init__.py,0,python_raw_text,utf-8-sig,,,188,7,2c75a0208efdd2bf78cc11e86517b1fb7ee2fd32,# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/__init__.py # file_name: __init__.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 ,"{""function_count"": 0, ""class_count"": 0, ""import_count"": 0}"
doc_0ae9e1534cae15c8,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/common.py,3933,python_raw_text,utf-8-sig,,,3965,131,602d63a9dd543e35021d72cb1bdd386e11756ca2,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/common.py # file_name: common.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import json from pathlib import Path from typing import Any  import pandas as pd  ENCODINGS = (""utf-8-sig"", ""utf-8"", ""cp932"", ""shift_jis"", ""euc_jp"") TARGET_HINTS = (""target"", ""label"", ""y"", ""sales"", ""demand"", ""count"", ""revenue"", ""profit"", ""売上"", ""販売"", ""需要"", ""個数"") DATE_HINTS = (""dat","{""function_count"": 12, ""class_count"": 0, ""import_count"": 5}"
doc_31e66b258c516f32,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/eda.py,695,python_raw_text,utf-8-sig,,,852,26,e347f001b4237496147a2a05c39d0abe5c1a18c0,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/eda.py # file_name: eda.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  from typing import Any  import pandas as pd   def summarize_dataframe(df: pd.DataFrame, target_col: str) -> dict[str, Any]:     # REGION: EDA_SUMMARY_RULES START     summary: dict[str, Any] = {         ""row_count"": int(df.shape[0]),         ""column_count"": int(df.shape[1]),         ""ta","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_029e628a13ac2b17,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/evaluate.py,4006,python_raw_text,utf-8-sig,,,4080,119,d2b25c6c43513b4b91819a24253527c1c08e8954,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/evaluate.py # file_name: evaluate.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import math from typing import Any  import numpy as np import pandas as pd from sklearn.metrics import (     accuracy_score,     brier_score_loss,     f1_score,     mean_absolute_error,     mean_squared_error,     r2_score,     roc_auc_score, )   def build_metrics_base(     *","{""function_count"": 2, ""class_count"": 0, ""import_count"": 6}"
doc_b967690960f21267,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/features.py,6439,python_raw_text,utf-8-sig,,,6448,184,0276869b7d1945ecfc050bc4fea27402c358d59e,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/features.py # file_name: features.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import numpy as np import pandas as pd from sklearn.compose import ColumnTransformer from sklearn.impute import SimpleImputer from sklearn.pipeline import Pipeline from sklearn.preprocessing import OneHotEncoder  MAX_CATEGORICAL_UNIQUE = 50 IDENTIFIER_EXACT_NAMES = {'uuid', '","{""function_count"": 7, ""class_count"": 0, ""import_count"": 7}"
doc_74ae470c6a26aaaf,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/infer.py,191,python_raw_text,utf-8-sig,,,364,14,a4be276aad0348a17ebd7613ac78ed9ad86ef004,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/infer.py # file_name: infer.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.base import BaseEstimator   def run_inference(model: BaseEstimator, X: pd.DataFrame):     return model.predict(X)","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_dc5b0dfe2ee237be,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/modeling.py,4673,python_raw_text,utf-8-sig,,,4740,126,9e9ea5e2a6fe068bc929a1dc6a72a9b02562ac62,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/modeling.py # file_name: modeling.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.ensemble import (     ExtraTreesClassifier,     ExtraTreesRegressor,     GradientBoostingClassifier,     GradientBoostingRegressor,     HistGradientBoostingClassifier,     HistGradientBoostingRegressor,     RandomForestClassifier,     RandomFo","{""function_count"": 1, ""class_count"": 0, ""import_count"": 7}"
doc_f062d221f6ec0542,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社青潮モビリティサービス,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/preprocess.py,4002,python_raw_text,utf-8-sig,,,4086,113,27aa700aea70d33d25e15a4a5cd6d9ea462b7f7e,"# source_path: プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/src/preprocess.py # file_name: preprocess.py # extension: .py # area: プロジェクト # project_name: 株式会社青潮モビリティサービス # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.model_selection import train_test_split   def split_feature_target(df: pd.DataFrame, target_col: str) -> tuple[pd.DataFrame, pd.Series]:     if target_col not in df.columns:         raise KeyError(f""target column not found: {target_col}"") ","{""function_count"": 3, ""class_count"": 0, ""import_count"": 3}"
