relative_path,actual_relative_path,file_name,stem,extension,size_bytes,size_kb,depth,area,project_name,major_folder,is_temp_office_file,source_path
プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-11.docx,プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-11.docx,会議録_2025-07-11.docx,会議録_2025-07-11,.docx,16331,15.95,5,プロジェクト,株式会社青葉バイオメディカル機器,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-11.docx
プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-25.docx,プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-25.docx,会議録_2025-07-25.docx,会議録_2025-07-25,.docx,17876,17.46,5,プロジェクト,株式会社青葉バイオメディカル機器,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-25.docx
プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-06-23.docx,プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-06-23.docx,報告資料_2025-06-23.docx,報告資料_2025-06-23,.docx,17764,17.35,5,プロジェクト,株式会社青葉バイオメディカル機器,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-06-23.docx
プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-07-11.docx,プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-07-11.docx,報告資料_2025-07-11.docx,報告資料_2025-07-11,.docx,19898,19.43,5,プロジェクト,株式会社青葉バイオメディカル機器,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-07-11.docx
プロジェクト/株式会社青葉バイオメディカル機器/06.報告書/株式会社青葉バイオメディカル機器_最終報告.pptx,プロジェクト/株式会社青葉バイオメディカル機器/06.報告書/株式会社青葉バイオメディカル機器_最終報告.pptx,株式会社青葉バイオメディカル機器_最終報告.pptx,株式会社青葉バイオメディカル機器_最終報告,.pptx,114667,111.98,4,プロジェクト,株式会社青葉バイオメディカル機器,06.報告書,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/06.報告書/株式会社青葉バイオメディカル機器_最終報告.pptx
プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,提案書.pptx,提案書,.pptx,83836,81.87,4,プロジェクト,白峰信用リスク評価株式会社,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx
プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,提案書old.pptx,提案書old,.pptx,149008,145.52,4,プロジェクト,白峰信用リスク評価株式会社,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx
プロジェクト/白峰信用リスク評価株式会社/01.契約/契約書.docx,プロジェクト/白峰信用リスク評価株式会社/01.契約/契約書.docx,契約書.docx,契約書,.docx,18690,18.25,4,プロジェクト,白峰信用リスク評価株式会社,01.契約,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/01.契約/契約書.docx
プロジェクト/白峰信用リスク評価株式会社/02.計画/スケジュール.xlsx,プロジェクト/白峰信用リスク評価株式会社/02.計画/スケジュール.xlsx,スケジュール.xlsx,スケジュール,.xlsx,22651,22.12,4,プロジェクト,白峰信用リスク評価株式会社,02.計画,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/02.計画/スケジュール.xlsx
プロジェクト/白峰信用リスク評価株式会社/03.データ/train.csv,プロジェクト/白峰信用リスク評価株式会社/03.データ/train.csv,train.csv,train,.csv,3718995,3631.83,4,プロジェクト,白峰信用リスク評価株式会社,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/03.データ/train.csv
プロジェクト/白峰信用リスク評価株式会社/03.データ/train.xlsx,プロジェクト/白峰信用リスク評価株式会社/03.データ/train.xlsx,train.xlsx,train,.xlsx,6895012,6733.41,4,プロジェクト,白峰信用リスク評価株式会社,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/03.データ/train.xlsx
プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md,プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md,カラム説明.md,カラム説明,.md,3733,3.65,4,プロジェクト,白峰信用リスク評価株式会社,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,leaderboard,.csv,1020,1.0,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/metrics.json,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/metrics.json,metrics.json,metrics,.json,1071,1.05,5,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/metrics.json
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/README.md,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/README.md,README.md,README,.md,1463,1.43,5,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/README.md
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/configs/project_config.json,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/configs/project_config.json,project_config.json,project_config,.json,378,0.37,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/configs/project_config.json
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/train.csv,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/train.csv,train.csv,train,.csv,3718995,3631.83,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/train.csv
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,カラム説明,.md,3733,3.65,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,01_eda.ipynb,01_eda,.ipynb,5543913,5413.98,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda_old.ipynb,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda_old.ipynb,01_eda_old.ipynb,01_eda_old,.ipynb,6134637,5990.86,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda_old.ipynb
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/pyproject.toml,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/pyproject.toml,pyproject.toml,pyproject,.toml,357,0.35,5,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/pyproject.toml
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,categorical_distribution_top3.png,categorical_distribution_top3,.png,54058,52.79,7,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/date_feature_trend.png,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/date_feature_trend.png,date_feature_trend.png,date_feature_trend,.png,29475,28.78,7,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/date_feature_trend.png
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png,feature_correlation_heatmap.png,feature_correlation_heatmap,.png,61620,60.18,7,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/missing_rate_top20.png,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/missing_rate_top20.png,missing_rate_top20.png,missing_rate_top20,.png,69793,68.16,7,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/missing_rate_top20.png
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png,numeric_distribution_top6.png,numeric_distribution_top6,.png,206658,201.81,7,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/target_distribution.png,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/target_distribution.png,target_distribution.png,target_distribution,.png,27328,26.69,7,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/reports/figures/target_distribution.png
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/requirements.txt,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/requirements.txt,requirements.txt,requirements,.txt,125,0.12,5,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/requirements.txt
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,bootstrap_env,.py,2017,1.97,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/bootstrap_env.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/run_train.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/run_train.py,run_train.py,run_train,.py,5180,5.06,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/run_train.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/__init__.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/__init__.py,__init__.py,__init__,.py,0,0.0,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/__init__.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/common.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/common.py,common.py,common,.py,3867,3.78,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/common.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/eda.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/eda.py,eda.py,eda,.py,695,0.68,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/eda.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/evaluate.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/evaluate.py,evaluate.py,evaluate,.py,3252,3.18,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/evaluate.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/features.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/features.py,features.py,features,.py,2405,2.35,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/features.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/infer.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/infer.py,infer.py,infer,.py,191,0.19,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/infer.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/modeling.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/modeling.py,modeling.py,modeling,.py,3311,3.23,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/modeling.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/preprocess.py,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/preprocess.py,preprocess.py,preprocess,.py,1060,1.04,6,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/src/preprocess.py
プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/uv.lock,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/uv.lock,uv.lock,uv,.lock,558828,545.73,5,プロジェクト,白峰信用リスク評価株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/uv.lock
プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf,会議録_2025-05-13.pdf,会議録_2025-05-13,.pdf,901325,880.2,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf
プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf,会議録_2025-05-27.pdf,会議録_2025-05-27,.pdf,1388469,1355.93,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf
プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf,会議録_2025-06-17.pdf,会議録_2025-06-17,.pdf,1079999,1054.69,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf
プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf,会議録_2025-07-15.pdf,会議録_2025-07-15,.pdf,1230131,1201.3,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf
プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf,報告資料_2025-05-13.pdf,報告資料_2025-05-13,.pdf,1023153,999.17,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf
プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf,報告資料_2025-05-27.pdf,報告資料_2025-05-27,.pdf,1078960,1053.67,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf
プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf,プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf,報告資料_2025-06-17.pdf,報告資料_2025-06-17,.pdf,1181282,1153.6,5,プロジェクト,白峰信用リスク評価株式会社,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf
プロジェクト/白峰信用リスク評価株式会社/06.報告書/白峰信用リスク評価株式会社_最終報告.pptx,プロジェクト/白峰信用リスク評価株式会社/06.報告書/白峰信用リスク評価株式会社_最終報告.pptx,白峰信用リスク評価株式会社_最終報告.pptx,白峰信用リスク評価株式会社_最終報告,.pptx,78629,76.79,4,プロジェクト,白峰信用リスク評価株式会社,06.報告書,False,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/06.報告書/白峰信用リスク評価株式会社_最終報告.pptx
プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v1.pptx,プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v1.pptx,提案書_v1.pptx,提案書_v1,.pptx,88970,86.88,4,プロジェクト,青葉与信マネジメント株式会社,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v1.pptx
プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v2.pptx,プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v2.pptx,提案書_v2.pptx,提案書_v2,.pptx,83485,81.53,4,プロジェクト,青葉与信マネジメント株式会社,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v2.pptx
プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v3.pptx,プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v3.pptx,提案書_v3.pptx,提案書_v3,.pptx,82765,80.83,4,プロジェクト,青葉与信マネジメント株式会社,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v3.pptx
プロジェクト/青葉与信マネジメント株式会社/01.契約/契約書.docx,プロジェクト/青葉与信マネジメント株式会社/01.契約/契約書.docx,契約書.docx,契約書,.docx,22060,21.54,4,プロジェクト,青葉与信マネジメント株式会社,01.契約,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/01.契約/契約書.docx
プロジェクト/青葉与信マネジメント株式会社/02.計画/スケジュール.xlsx,プロジェクト/青葉与信マネジメント株式会社/02.計画/スケジュール.xlsx,スケジュール.xlsx,スケジュール,.xlsx,21093,20.6,4,プロジェクト,青葉与信マネジメント株式会社,02.計画,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/02.計画/スケジュール.xlsx
プロジェクト/青葉与信マネジメント株式会社/03.データ/train.csv,プロジェクト/青葉与信マネジメント株式会社/03.データ/train.csv,train.csv,train,.csv,1574827,1537.92,4,プロジェクト,青葉与信マネジメント株式会社,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/03.データ/train.csv
プロジェクト/青葉与信マネジメント株式会社/03.データ/train.xlsx,プロジェクト/青葉与信マネジメント株式会社/03.データ/train.xlsx,train.xlsx,train,.xlsx,3384776,3305.45,4,プロジェクト,青葉与信マネジメント株式会社,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/03.データ/train.xlsx
プロジェクト/青葉与信マネジメント株式会社/03.データ/カラム説明.md,プロジェクト/青葉与信マネジメント株式会社/03.データ/カラム説明.md,カラム説明.md,カラム説明,.md,2207,2.16,4,プロジェクト,青葉与信マネジメント株式会社,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/03.データ/カラム説明.md
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,leaderboard,.csv,1062,1.04,6,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/experiments/leaderboard.csv
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/metrics.json,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/metrics.json,metrics.json,metrics,.json,1021,1.0,5,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/metrics.json
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/README.md,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/README.md,README.md,README,.md,1469,1.43,5,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/README.md
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/metrics.json,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/metrics.json,metrics.json,metrics,.json,1031,1.01,7,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/metrics.json
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/run_summary.json,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/run_summary.json,run_summary.json,run_summary,.json,311,0.3,7,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/run_summary.json
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/train_preview.csv,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/train_preview.csv,train_preview.csv,train_preview,.csv,17660,17.25,7,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/train_preview.csv
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/configs/project_config.json,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/configs/project_config.json,project_config.json,project_config,.json,458,0.45,6,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/configs/project_config.json
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/train.csv,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/train.csv,train.csv,train,.csv,1574827,1537.92,6,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/train.csv
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/カラム説明.md,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,カラム説明,.md,2207,2.16,6,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/カラム説明.md
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,01_eda.ipynb,01_eda,.ipynb,339513,331.56,6,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/pyproject.toml,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/pyproject.toml,pyproject.toml,pyproject,.toml,357,0.35,5,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/pyproject.toml
プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,categorical_distribution_top3.png,categorical_distribution_top3,.png,66425,64.87,7,プロジェクト,青葉与信マネジメント株式会社,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png
